"reporting_year","station_eu_code","date","SO2"
2020,"IT2049A",2020-05-27,1.2455
2020,"IT2049A",2020-05-28,0.6607
2020,"IT2049A",2020-05-29,0.3321
2020,"IT2049A",2020-05-30,0.3432
2020,"IT2049A",2020-05-31,0.2891
2020,"IT2049A",2020-06-01,0.3143
2020,"IT2049A",2020-06-02,1.1641
2020,"IT2049A",2020-06-03,0.1883
2020,"IT2049A",2020-06-04,0.6909
2020,"IT2049A",2020-06-05,0.392
2020,"IT2049A",2020-06-06,0.397
2020,"IT2049A",2020-06-07,0.341
2020,"IT2049A",2020-06-08,0.545
2020,"IT2049A",2020-06-09,0.1109
2020,"IT2049A",2020-06-10,0.1229
2020,"IT2049A",2020-06-11,0.7257
2020,"IT2049A",2020-06-12,0.3798
2020,"IT2049A",2020-06-13,0.0857
2020,"IT2049A",2020-06-14,0.2539
2020,"IT2049A",2020-06-15,0.2681
2020,"IT2049A",2020-06-16,0.3282
2020,"IT2049A",2020-06-17,0.121
2020,"IT2049A",2020-06-18,0.3556
2020,"IT2049A",2020-06-19,0.3361
2020,"IT2049A",2020-06-20,0.6506
2020,"IT2049A",2020-06-21,0.8632
2020,"IT2049A",2020-06-22,0.4774
2020,"IT2049A",2020-06-23,1.4246
2020,"IT2049A",2020-06-24,1.0026
2020,"IT2049A",2020-06-25,0.2151
2020,"IT2049A",2020-06-26,0.3948
2020,"IT2049A",2020-06-27,0.161
2020,"IT2049A",2020-06-28,0.1637
2020,"IT2049A",2020-06-29,0.3695
2020,"IT2049A",2020-06-30,0.3034
2020,"IT2056A",2020-01-01,0.3559
2020,"IT2056A",2020-01-02,0.6215
2020,"IT2056A",2020-01-03,0.843
2020,"IT2056A",2020-01-04,0.5252
2020,"IT2056A",2020-01-05,1.8459
2020,"IT2056A",2020-01-06,0.2773
2020,"IT2056A",2020-01-07,1.2646
2020,"IT2056A",2020-01-08,0.7784
2020,"IT2056A",2020-01-09,2.1391
2020,"IT2056A",2020-01-10,1.33
2020,"IT2056A",2020-01-11,1.1245
2020,"IT2056A",2020-01-12,0.4406
2020,"IT2056A",2020-01-13,0.981
2020,"IT2056A",2020-01-14,0.8788
2020,"IT2056A",2020-01-15,1.3245
2020,"IT2056A",2020-01-16,2.4727
2020,"IT2056A",2020-01-17,1.0818
2020,"IT2056A",2020-01-18,0.4424
2020,"IT2056A",2020-01-19,1.1273
2020,"IT2056A",2020-01-20,0.7777
2020,"IT2056A",2020-01-21,2.2139
2020,"IT2056A",2020-01-22,0.7343
2020,"IT2056A",2020-01-23,0.6445
2020,"IT2056A",2020-01-24,0.4125
2020,"IT2056A",2020-01-25,1.3688
2020,"IT2056A",2020-01-26,0.7568
2020,"IT2056A",2020-01-27,0.8471
2020,"IT2056A",2020-01-28,0.7753
2020,"IT2056A",2020-01-29,0.8978
2020,"IT2056A",2020-01-30,0.7052
2020,"IT2056A",2020-01-31,0.9814
2020,"IT2056A",2020-02-01,0.6425
2020,"IT2056A",2020-02-02,0.7309
2020,"IT2056A",2020-02-03,0.5304
2020,"IT2056A",2020-02-04,0.2989
2020,"IT2056A",2020-02-05,1.5575
2020,"IT2056A",2020-02-06,1.4431
2020,"IT2056A",2020-02-07,3.1184
2020,"IT2056A",2020-02-08,1.5873
2020,"IT2056A",2020-02-09,1.373
2020,"IT2056A",2020-02-10,1.9141
2020,"IT2056A",2020-02-11,0.4777
2020,"IT2056A",2020-02-12,0.3397
2020,"IT2056A",2020-02-13,1.3843
2020,"IT2056A",2020-02-14,0.4352
2020,"IT2056A",2020-02-15,1.2714
2020,"IT2056A",2020-02-16,0.258
2020,"IT2056A",2020-02-17,0.7296
2020,"IT2056A",2020-02-18,0.091
2020,"IT2056A",2020-02-19,2.3148
2020,"IT2056A",2020-02-20,1.6734
2020,"IT2056A",2020-02-21,1.7298
2020,"IT2056A",2020-02-22,1.1283
2020,"IT2056A",2020-02-23,1.624
2020,"IT2056A",2020-02-24,0.933
2020,"IT2056A",2020-02-25,0.4843
2020,"IT2056A",2020-02-26,0.1343
2020,"IT2056A",2020-02-27,1.0447
2020,"IT2056A",2020-02-28,1.1589
2020,"IT2056A",2020-02-29,1.1542
2020,"IT2056A",2020-03-01,0.3683
2020,"IT2056A",2020-03-02,0.229
2020,"IT2056A",2020-03-03,1.1459
2020,"IT2056A",2020-03-04,0.5083
2020,"IT2056A",2020-03-05,0.192
2020,"IT2056A",2020-03-06,1.0156
2020,"IT2056A",2020-03-07,1.3036
2020,"IT2056A",2020-03-08,1.7591
2020,"IT2056A",2020-03-09,1.028
2020,"IT2056A",2020-03-10,0.778
2020,"IT2056A",2020-03-11,1.0233
2020,"IT2056A",2020-03-12,0.6453
2020,"IT2056A",2020-03-13,0.2461
2020,"IT2056A",2020-03-14,0.8951
2020,"IT2056A",2020-03-15,0.4599
2020,"IT2056A",2020-03-16,0.3887
