"reporting_year","station_eu_code","date","O3"
2020,"IT1488A",2020-03-11,42.7636
2020,"IT1488A",2020-03-12,43.2318
2020,"IT1488A",2020-03-13,34.2409
2020,"IT1488A",2020-03-14,37.9227
2020,"IT1488A",2020-03-15,52.5091
2020,"IT1488A",2020-03-16,59.7545
2020,"IT1488A",2020-03-17,41.2455
2020,"IT1488A",2020-03-18,53.3409
2020,"IT1488A",2020-03-19,71.4409
2020,"IT1488A",2020-03-20,133.08
2020,"IT1488A",2020-03-23,57.9167
2020,"IT1488A",2020-03-24,51.25
2020,"IT1488A",2020-03-25,55.5864
2020,"IT1488A",2020-03-26,44.3263
2020,"IT1488A",2020-03-27,40.6955
2020,"IT1488A",2020-03-28,55.7727
2020,"IT1488A",2020-03-29,48.6682
2020,"IT1488A",2020-03-30,42.7955
2020,"IT1488A",2020-03-31,46.4227
2020,"IT1488A",2020-04-01,65.1
2020,"IT1488A",2020-04-02,60.5409
2020,"IT1488A",2020-04-03,65.1773
2020,"IT1488A",2020-04-04,71.8591
2020,"IT1488A",2020-04-05,73.9091
2020,"IT1488A",2020-04-06,68.5182
2020,"IT1488A",2020-04-07,73.2091
2020,"IT1488A",2020-04-08,72.3591
2020,"IT1488A",2020-04-09,56.6364
2020,"IT1488A",2020-04-10,49.5227
2020,"IT1488A",2020-04-11,48.8227
2020,"IT1488A",2020-04-12,47.7182
2020,"IT1488A",2020-04-13,58.5
2020,"IT1488A",2020-04-14,58.9909
2020,"IT1488A",2020-04-15,60.1727
2020,"IT1488A",2020-04-16,53.9136
2020,"IT1488A",2020-04-17,49.2773
2020,"IT1488A",2020-04-18,53.4591
2020,"IT1488A",2020-04-19,45.8273
2020,"IT1488A",2020-04-20,40.3591
2020,"IT1488A",2020-04-21,47.2818
