"reporting_year","station_eu_code","date","NOX"
2020,"IT1799A",2020-05-09,14.2639
2020,"IT1799A",2020-05-10,11.6585
2020,"IT1799A",2020-05-11,13.2986
2020,"IT1799A",2020-05-12,12.4132
2020,"IT1799A",2020-05-13,14.2642
2020,"IT1799A",2020-05-14,13.9551
2020,"IT1799A",2020-05-15,13.466
2020,"IT1799A",2020-05-16,13.5334
2020,"IT1799A",2020-05-17,10.85
2020,"IT1799A",2020-05-18,12.4875
2020,"IT1799A",2020-05-19,18.2526
2020,"IT1799A",2020-05-20,14.8446
2020,"IT1799A",2020-05-21,16.7377
2020,"IT1799A",2020-05-22,15.591
2020,"IT1799A",2020-05-23,15.208
2020,"IT1799A",2020-05-24,9.5442
2020,"IT1799A",2020-05-25,11.3242
2020,"IT1799A",2020-05-26,11.8981
2020,"IT1799A",2020-05-27,12.9776
2020,"IT1799A",2020-05-28,13.5122
2020,"IT1799A",2020-05-29,18.2878
2020,"IT1799A",2020-05-30,15.287
2020,"IT1799A",2020-05-31,13.4325
2020,"IT1799A",2020-06-05,22.7507
2020,"IT1799A",2020-06-06,16.0507
2020,"IT1799A",2020-06-07,11.8782
2020,"IT1799A",2020-06-08,17.535
2020,"IT1799A",2020-06-09,15.8089
2020,"IT1799A",2020-06-10,12.168
2020,"IT1799A",2020-06-11,13.1373
2020,"IT1799A",2020-06-12,14.8712
2020,"IT1799A",2020-06-13,13.068
2020,"IT1799A",2020-06-14,7.8425
2020,"IT1799A",2020-06-15,13.4722
2020,"IT1799A",2020-06-16,16.5824
2020,"IT1799A",2020-06-17,15.5254
2020,"IT1799A",2020-06-18,13.2263
2020,"IT1799A",2020-06-19,18.7048
2020,"IT1799A",2020-06-20,11.1931
2020,"IT1799A",2020-06-21,8.1667
2020,"IT1799A",2020-06-22,12.8
2020,"IT1799A",2020-06-23,12.1877
2020,"IT1799A",2020-06-24,11.5669
2020,"IT1799A",2020-06-25,12.1595
2020,"IT1799A",2020-06-26,10.8964
2020,"IT1799A",2020-06-27,12.5852
2020,"IT1799A",2020-06-28,9.2241
2020,"IT1799A",2020-06-29,14.9593
2020,"IT1799A",2020-06-30,15.0282
2020,"IT1800A",2020-01-01,11.455
2020,"IT1800A",2020-01-02,16.099
2020,"IT1800A",2020-01-03,18.96
2020,"IT1800A",2020-01-04,17.1231
2020,"IT1800A",2020-01-05,10.4484
2020,"IT1800A",2020-01-06,10.6214
2020,"IT1800A",2020-01-07,16.0855
2020,"IT1800A",2020-01-08,16.3167
2020,"IT1800A",2020-01-09,17.8632
2020,"IT1800A",2020-01-10,22.6018
2020,"IT1800A",2020-01-11,18.5067
2020,"IT1800A",2020-01-12,12.3049
2020,"IT1800A",2020-01-13,18.1951
2020,"IT1800A",2020-01-14,21.0534
2020,"IT1800A",2020-01-15,22.0476
2020,"IT1800A",2020-01-16,19.3983
2020,"IT1800A",2020-01-17,18.7482
2020,"IT1800A",2020-01-18,16.7959
2020,"IT1800A",2020-01-19,13.2098
2020,"IT1800A",2020-01-20,15.754
2020,"IT1800A",2020-01-21,16.1316
2020,"IT1800A",2020-01-22,18.1215
2020,"IT1800A",2020-01-23,20.2427
2020,"IT1800A",2020-01-24,19.0113
2020,"IT1800A",2020-01-25,19.0814
2020,"IT1800A",2020-01-26,15.223
2020,"IT1800A",2020-01-27,17.36
2020,"IT1800A",2020-01-28,13.0445
2020,"IT1800A",2020-01-29,13.8626
2020,"IT1800A",2020-04-03,35.4083
2020,"IT1800A",2020-04-04,26.3654
2020,"IT1800A",2020-04-05,18.282
2020,"IT1800A",2020-04-21,16.6741
2020,"IT1800A",2020-04-22,13.3142
2020,"IT1800A",2020-04-23,21.2457
2020,"IT1800A",2020-04-24,21.8602
2020,"IT1800A",2020-04-25,10.8269
2020,"IT1800A",2020-04-26,9.1879
2020,"IT1800A",2020-04-27,14.3269
2020,"IT1800A",2020-04-28,17.5692
2020,"IT1800A",2020-04-29,13.0019
2020,"IT1800A",2020-04-30,15.1043
2020,"IT1800A",2020-05-01,4.3078
2020,"IT1800A",2020-05-02,15.3897
2020,"IT1800A",2020-05-03,6.4073
2020,"IT1800A",2020-05-04,23.6714
2020,"IT1800A",2020-05-05,22.4673
2020,"IT1800A",2020-05-06,24.8608
2020,"IT1800A",2020-05-07,17.6553
2020,"IT1800A",2020-05-08,20.3599
2020,"IT1800A",2020-05-09,23.6333
2020,"IT1800A",2020-05-10,11.2717
2020,"IT1800A",2020-05-11,20.1872
2020,"IT1800A",2020-05-12,13.7844
2020,"IT1800A",2020-05-13,18.3281
2020,"IT1800A",2020-05-14,20.5938
2020,"IT1800A",2020-05-15,19.6542
2020,"IT1800A",2020-05-16,19.0314
2020,"IT1800A",2020-05-17,8.7758
2020,"IT1800A",2020-05-18,28.0349
2020,"IT1800A",2020-05-19,24.5887
2020,"IT1800A",2020-05-20,18.0493
2020,"IT1800A",2020-05-21,14.4899
2020,"IT1800A",2020-05-22,25.7942
2020,"IT1800A",2020-05-23,29.8601
2020,"IT1800A",2020-05-24,11.7151
2020,"IT1800A",2020-05-25,18.8381
2020,"IT1800A",2020-05-26,18.9869
2020,"IT1800A",2020-05-27,15.0242
2020,"IT1800A",2020-05-28,19.8616
2020,"IT1800A",2020-05-29,17.5593
2020,"IT1800A",2020-05-30,20.7261
2020,"IT1800A",2020-05-31,12.5642
2020,"IT1800A",2020-06-01,18.0056
