"reporting_year","station_eu_code","date","value"
2020,"IT2117A","2020-07-03",NA
2020,"IT2117A","2020-07-04",5
2020,"IT2117A","2020-07-05",10
2020,"IT2117A","2020-07-06",14
2020,"IT2117A","2020-07-07",9
2020,"IT2117A","2020-07-08",9
2020,"IT2117A","2020-07-09",15
2020,"IT2117A","2020-07-10",16
2020,"IT2117A","2020-07-11",13
2020,"IT2117A","2020-07-12",5
2020,"IT2117A","2020-07-13",6
2020,"IT2117A","2020-07-14",8
2020,"IT2117A","2020-07-15",14
2020,"IT2117A","2020-07-16",17
2020,"IT2117A","2020-07-17",15
2020,"IT2117A","2020-07-18",6
2020,"IT2117A","2020-07-19",10
2020,"IT2117A","2020-07-20",14
2020,"IT2117A","2020-07-21",17
2020,"IT2117A","2020-07-22",10
2020,"IT2117A","2020-07-23",8
2020,"IT2117A","2020-07-24",6
2020,"IT2117A","2020-07-25",6
2020,"IT2117A","2020-07-26",8
2020,"IT2117A","2020-07-27",13
2020,"IT2117A","2020-07-28",18
2020,"IT2117A","2020-07-29",18
2020,"IT2117A","2020-07-30",18
2020,"IT2117A","2020-07-31",17
2020,"IT2117A","2020-08-01",16
2020,"IT2117A","2020-08-02",9
2020,"IT2117A","2020-08-03",6
2020,"IT2117A","2020-08-04",5
2020,"IT2117A","2020-08-05",5
2020,"IT2117A","2020-08-06",8
2020,"IT2117A","2020-08-07",12
2020,"IT2117A","2020-08-08",10
2020,"IT2117A","2020-08-09",14
2020,"IT2117A","2020-08-10",14
2020,"IT2117A","2020-08-11",14
2020,"IT2117A","2020-08-12",NA
2020,"IT2117A","2020-08-13",NA
2020,"IT2117A","2020-08-14",NA
2020,"IT2117A","2020-08-15",NA
2020,"IT2117A","2020-08-16",NA
2020,"IT2117A","2020-08-17",NA
2020,"IT2117A","2020-08-18",NA
2020,"IT2117A","2020-08-19",NA
2020,"IT2117A","2020-08-20",14
2020,"IT2117A","2020-08-21",16
2020,"IT2117A","2020-08-22",14
2020,"IT2117A","2020-08-23",9
2020,"IT2117A","2020-08-24",5
2020,"IT2117A","2020-08-25",10
2020,"IT2117A","2020-08-26",15
2020,"IT2117A","2020-08-27",12
2020,"IT2117A","2020-08-28",14
