"reporting_year","station_eu_code","date","PM10"
2020,"IT2049A",2020-06-18,10.4803
2020,"IT2049A",2020-06-19,8.6488
2020,"IT2049A",2020-06-20,7.9162
2020,"IT2049A",2020-06-21,10.4803
2020,"IT2049A",2020-06-22,12.7595
2020,"IT2049A",2020-06-23,9.8901
2020,"IT2049A",2020-06-24,7.733
2020,"IT2049A",2020-06-25,6.9801
2020,"IT2049A",2020-06-26,12.2304
2020,"IT2049A",2020-06-27,15.8527
2020,"IT2049A",2020-06-28,20.2279
2020,"IT2049A",2020-06-29,10.3785
2020,"IT2049A",2020-06-30,11.4571
2020,"IT2056A",2020-01-01,36.2
2020,"IT2056A",2020-01-02,35.9
2020,"IT2056A",2020-01-03,41.1
2020,"IT2056A",2020-01-04,20.4
2020,"IT2056A",2020-01-05,27.7
2020,"IT2056A",2020-01-06,36.2
2020,"IT2056A",2020-01-09,50.4
2020,"IT2056A",2020-01-10,47.8
2020,"IT2056A",2020-01-11,41.3
2020,"IT2056A",2020-01-12,37.2
2020,"IT2056A",2020-01-13,45.1
2020,"IT2056A",2020-01-14,54.7
2020,"IT2056A",2020-01-15,53.8
2020,"IT2056A",2020-01-16,67.5
2020,"IT2056A",2020-01-17,58
2020,"IT2056A",2020-01-18,30.9
2020,"IT2056A",2020-01-19,31.6
2020,"IT2056A",2020-01-20,25.2
2020,"IT2056A",2020-01-21,43.5
2020,"IT2056A",2020-01-22,39.4
2020,"IT2056A",2020-01-23,37.6
2020,"IT2056A",2020-01-24,51.9
2020,"IT2056A",2020-01-25,77
2020,"IT2056A",2020-01-26,90.6
2020,"IT2056A",2020-01-27,54.7
2020,"IT2056A",2020-01-28,34.8
2020,"IT2056A",2020-01-29,33
2020,"IT2056A",2020-01-30,25.4
2020,"IT2056A",2020-01-31,29.5
2020,"IT2056A",2020-02-01,25.1
2020,"IT2056A",2020-02-02,16.5
2020,"IT2056A",2020-02-03,22.6
2020,"IT2056A",2020-02-04,44.1
2020,"IT2056A",2020-02-05,36.2
2020,"IT2056A",2020-02-06,43.5
2020,"IT2056A",2020-02-12,26.8
2020,"IT2056A",2020-02-13,43.5
2020,"IT2056A",2020-02-14,27.3
2020,"IT2056A",2020-02-15,32.4
2020,"IT2056A",2020-02-16,29.3
2020,"IT2056A",2020-02-17,49.5
2020,"IT2056A",2020-02-18,27.6
2020,"IT2056A",2020-02-19,24.8
2020,"IT2056A",2020-02-20,23.2
2020,"IT2056A",2020-02-21,22.3
2020,"IT2056A",2020-02-22,31.6
2020,"IT2056A",2020-02-23,25
2020,"IT2056A",2020-02-24,22.4
2020,"IT2056A",2020-02-25,23.2
2020,"IT2056A",2020-02-26,25.6
2020,"IT2056A",2020-02-27,25.8
2020,"IT2056A",2020-02-28,28.2
2020,"IT2056A",2020-02-29,38.5
2020,"IT2056A",2020-03-01,46.9
2020,"IT2056A",2020-03-02,25
2020,"IT2056A",2020-03-03,19.7
2020,"IT2056A",2020-03-04,22
2020,"IT2056A",2020-03-05,29.1
2020,"IT2056A",2020-03-06,27.2
2020,"IT2056A",2020-03-07,20.9
2020,"IT2056A",2020-03-08,20
2020,"IT2056A",2020-03-09,27.5
2020,"IT2056A",2020-03-10,19.3
2020,"IT2056A",2020-03-11,25.9
2020,"IT2056A",2020-03-12,24.7
2020,"IT2056A",2020-03-13,22.4
2020,"IT2056A",2020-03-14,18.6
2020,"IT2056A",2020-03-15,13.7
2020,"IT2056A",2020-03-16,26.9
2020,"IT2056A",2020-03-17,28.8
2020,"IT2056A",2020-03-18,19.6
2020,"IT2056A",2020-03-19,22.2
2020,"IT2056A",2020-03-20,30.6
2020,"IT2056A",2020-03-21,23.7
2020,"IT2056A",2020-03-22,21.6
2020,"IT2056A",2020-03-23,26.4
2020,"IT2056A",2020-03-24,26.4
2020,"IT2056A",2020-03-25,20
2020,"IT2056A",2020-03-26,16.3
2020,"IT2056A",2020-03-27,11.3
2020,"IT2056A",2020-03-28,9.3
2020,"IT2056A",2020-03-29,14.428
2020,"IT2056A",2020-03-30,27.2667
2020,"IT2056A",2020-03-31,30.7542
2020,"IT2056A",2020-04-01,22.5833
2020,"IT2056A",2020-04-02,17.5708
2020,"IT2056A",2020-04-03,17.0958
2020,"IT2056A",2020-04-04,21.475
2020,"IT2056A",2020-04-05,18.7917
2020,"IT2056A",2020-04-06,23.5042
2020,"IT2056A",2020-04-07,30.5333
2020,"IT2056A",2020-04-08,31.425
2020,"IT2056A",2020-04-09,33.9333
2020,"IT2056A",2020-04-10,25.3917
2020,"IT2056A",2020-04-11,22.7417
2020,"IT2056A",2020-04-12,19.2083
2020,"IT2056A",2020-04-13,22.0875
2020,"IT2056A",2020-04-14,30.5083
2020,"IT2056A",2020-04-15,19.3792
2020,"IT2056A",2020-04-16,24.0542
2020,"IT2056A",2020-04-17,36.4
2020,"IT2056A",2020-04-18,26.8958
2020,"IT2056A",2020-04-19,20.5667
2020,"IT2056A",2020-04-20,34.8083
2020,"IT2056A",2020-04-21,10.2375
2020,"IT2056A",2020-04-22,22.2042
2020,"IT2056A",2020-04-23,13.1792
2020,"IT2056A",2020-04-24,14.8208
2020,"IT2056A",2020-04-25,10.9458
2020,"IT2056A",2020-04-26,16.6042
2020,"IT2056A",2020-04-27,16.7833
2020,"IT2056A",2020-04-28,18.6875
2020,"IT2056A",2020-04-29,18.4375
2020,"IT2056A",2020-04-30,19.3333
2020,"IT2056A",2020-05-01,19.9875
2020,"IT2056A",2020-05-02,17.1458
2020,"IT2056A",2020-05-03,11.5333
2020,"IT2056A",2020-05-04,17.05
2020,"IT2056A",2020-05-05,20.2958
2020,"IT2056A",2020-05-06,15.7167
2020,"IT2056A",2020-05-07,18.6875
